,HALLMARK_ADIPOGENESIS,HALLMARK_ALLOGRAFT_REJECTION,HALLMARK_ANDROGEN_RESPONSE,HALLMARK_ANGIOGENESIS,HALLMARK_APICAL_JUNCTION,HALLMARK_APICAL_SURFACE,HALLMARK_APOPTOSIS,HALLMARK_BILE_ACID_METABOLISM,HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_COAGULATION,HALLMARK_COMPLEMENT,HALLMARK_DNA_REPAIR,HALLMARK_E2F_TARGETS,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_G2M_CHECKPOINT,HALLMARK_GLYCOLYSIS,HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_HEME_METABOLISM,HALLMARK_HYPOXIA,HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_INTERFERON_ALPHA_RESPONSE,HALLMARK_INTERFERON_GAMMA_RESPONSE,HALLMARK_KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_UP,HALLMARK_MITOTIC_SPINDLE,HALLMARK_MTORC1_SIGNALING,HALLMARK_MYC_TARGETS_V1,HALLMARK_MYC_TARGETS_V2,HALLMARK_MYOGENESIS,HALLMARK_NOTCH_SIGNALING,HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_P53_PATHWAY,HALLMARK_PANCREAS_BETA_CELLS,HALLMARK_PEROXISOME,HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_PROTEIN_SECRETION,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_SPERMATOGENESIS,HALLMARK_TGF_BETA_SIGNALING,HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_UV_RESPONSE_DN,HALLMARK_UV_RESPONSE_UP,HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_XENOBIOTIC_METABOLISM
glibenclamide,-0.0661787223325575,-0.0794871607614859,0.0671473574507638,-0.014889450926015,0.0674647364513775,0.0882295322830586,-0.1035548028419575,-0.0438607999171491,0.1113143707008623,-0.0052290589818079,0.0004132808326653,-0.062636099293901,0.0328923251707674,0.139674944311501,0.0907022591142692,0.0610142385472294,-0.0699480823370041,0.1212115310567054,0.0894838168027366,-0.0142541420074393,0.0227250236156681,0.0203034801253484,0.0305310515680774,-0.1604660760334661,0.018433017897107,0.1033254906914597,-0.0361151182919767,0.0710378172471272,0.0584769016238569,0.0897087255554529,0.1072925713624092,-0.1274989225209782,-0.2837053052347679,0.0689215167770642,0.2067960215229264,-0.2235824167287398,-0.0277049913398125,0.0065740395374948,-0.103863071332946,0.0439077329930833,0.0504777504777541,-0.086578496203751,0.0961112478464142,0.0455351122912249,-0.0621298659905021,-0.0652444649446441,0.039184913619942,-0.0006038618742893,0.0548023125699366,-0.0026942126240344
griseofulvin,-0.0395766294252922,-0.0417435657746974,0.0687649023354124,0.1283756220934898,0.0787331636440781,0.0882744265774238,0.094824222096695,-0.023958674975405,0.046488194831746,0.1505253841251459,0.100787914596065,0.0095965376080739,0.2773594356438711,0.0987789786321322,0.0592963259915971,0.0193078640303028,-0.1276278746663339,0.2660146764569152,0.1079251346187422,-0.0236431866387745,0.0317874439596342,0.0319118948015516,-0.0313072688091184,-0.0618260139095338,0.0235462604165651,0.2788858579797715,0.2002220550655041,-0.0309272596725336,-0.1191369409083497,0.2475848626034059,0.1226289734236718,0.1344877356837303,-0.089912763109048,-0.062012575448491,-0.0446861242458719,-0.1107117023387581,-0.0326901597681979,-0.0952279932861024,0.0475807993880395,0.0929504200272992,0.0707859374526107,0.0569784122319264,0.0420461071457904,0.0752187784550985,-0.0650852464334786,0.006337125871269,0.0782863348734702,0.0228034820333349,-0.1204424654979517,-0.0086194654943186
haloperidol,0.2078644771500058,-0.1051552049176577,0.010642833457012,0.0067716406950885,-0.0237019950271569,-0.1729940413027838,-0.0137517010675637,0.23094716127804,0.0059230340211747,0.0355002478227058,-0.0309211963999295,-0.0470505454328858,-0.2486267464734711,-0.0986882270439688,0.0224892703862597,-0.0360133005665454,0.161092830243862,-0.1830706602179486,0.0587111342713174,-0.1661252762573976,0.0464396563357432,0.0219378345553483,-0.0137022971808562,-0.141283113229662,-0.0587358733125158,0.1107411296562296,0.0094499629049572,-0.0901742131547208,-0.0047906077099593,-0.073343158695441,-0.0339731341555286,-0.0692534846382224,-0.1031192845066208,-0.0141270920604523,0.0841545736181383,0.3465206468322301,0.0437986629328155,-0.2138591010816625,0.1298172280960668,-0.0069713483286215,0.0409682409682424,-0.0803797394539323,-0.0987365657560151,0.1783591789639076,-0.0864359847806368,-0.1416231037310195,0.042363901165138,0.0368930004120488,0.0287812383439059,0.0781763020588367
hydroxyzine,-0.0306356473482881,-0.1518366584698442,-0.0031502155410747,0.1595006934812677,0.0343458714839616,0.0655150599950988,0.0910661202615001,0.0010080958381525,0.208544339096484,0.0486964525950632,-0.0878446873431615,-0.0825146877193046,0.0720485892495884,0.1477930863790065,0.1038004056029693,0.0498630548155514,-0.0254542795510192,0.1499679495026694,0.0828614440391487,0.1166510924220286,-0.0139549877798291,0.0398422623063841,0.0929887146264629,0.046728481284658,0.088482455577839,-0.2296824914336523,-0.179371548099982,0.1013662317706608,-0.0559234102529563,0.1097334474343165,0.0488883098836183,-0.1125438687891063,-0.1597525564556795,0.1283260997920938,0.0840078265123224,-0.2254075771717333,0.0341414482736321,-0.0300494218575064,0.1230227030571331,-0.1328040074560936,-0.0564443231109895,-0.0973490547333034,-0.0675198949872863,0.1128802991651905,0.0776167994239679,-0.0661797867978575,0.0314697167537265,0.0087909264425241,0.0294526296158223,0.0905204589372121
ibuprofen,-0.0739982656097647,0.2549068499239167,0.0071146315274118,0.3191237660115114,0.0614328136599893,0.1259672679781289,0.0928365571166436,0.1156185807253228,0.0312585982524555,0.3009643843375904,0.2047242501254124,-0.0604979971880336,0.0629499976214689,0.1290652586420353,0.0495396877800262,0.0132911867331993,0.1421191181309369,-0.0023175403024011,-0.0054412020149428,0.1170441566917558,0.1535888324112584,0.0382303989923963,0.1402722421260639,0.305550128936463,0.1483527389207891,0.2887490328285664,0.2897731019701304,0.0699452139652046,0.1230009146387259,-0.0285268295775051,-0.1207110184702616,-0.1900483563118622,-0.2392258040185929,0.0965782691548948,0.0712016957443466,-0.2737940135577849,0.0802801811354059,-0.1137262215591046,0.0673278146600073,0.0370049932817052,0.0278824278824343,-0.1325939143720017,0.0488145048814484,-0.0498637630589399,0.1209841971809173,-0.0400471504714988,0.0820535355564643,-0.0769533155569006,-0.0064598097724778,-0.0510825783845423
imatinibmethanesulfonatesalt,-0.0650849498238927,0.0917338110206682,0.162234126545493,0.0869299175980927,-0.0227268710008097,-0.0040915027344679,0.0670344989216053,-0.0168200100119113,0.1186503067484603,0.1684620831267734,0.1845468378198791,-0.0491226207707236,0.0107145955233231,0.0755465720650174,0.0641140404659697,-0.0127213634487722,-0.0241782750173367,0.0493093562969094,-0.0564848590122335,0.1825004820599767,-0.0015803757515805,0.0949035131123138,0.1169204804295311,0.1459912479487466,0.1493054601307509,0.3741719828199363,0.2165196603742044,-0.0273633516824972,0.0274106727842488,0.1017939209533791,-0.0288069596433397,-0.1223737928683611,-0.1170407335943278,-0.1558107582486117,0.1938333605087387,-0.2538295824020726,0.0397518493937872,-0.0612038418500538,-0.1040160642570113,-0.0069205601314331,0.0061273394606782,-0.101588467863239,-0.0203051932069878,0.1042421125066966,0.1984017894493855,0.0143578310783135,0.1245618220168937,0.0608929577865067,0.2952489742633451,-0.0002878432290573
imipramine,-0.1002864892144926,0.0100479182728898,0.0569436987793818,0.2385575589458989,0.003577909758314,-0.0015243653579189,-0.0450651629100231,0.0445590443803635,0.1133928239449625,0.1046328683707336,0.0830704590705352,-0.1561500697812992,-0.4075533840940369,-0.0268459698044642,0.033103334433803,-0.0654011743519016,-0.1216993894189943,-0.3132262831884108,-0.0663670314399935,-0.0587964817039586,0.0654806351491127,0.1004813098825948,0.1107294523110883,0.1877967003985493,0.086905274472257,-0.2195676546290247,-0.0829347333278547,-0.0441591731411645,0.0777832756061312,-0.1353617951887369,-0.0649122807017699,-0.2402784158455259,0.09599200538007,-0.0363481949726157,0.1952682210989826,-0.2563849120070467,0.0425031767486261,0.1053618052965267,-0.0703986012075409,-0.01974235236672,0.027124093790778,-0.0313728234374495,-0.1525555829026229,0.1185991228009167,0.0304160868315615,0.0378126281262856,0.1514174869425585,0.1149172827636564,0.1520817791868796,0.0944250523394879
indomethacin,-0.2852661735707788,0.290449626345952,0.0585543352966148,0.3339316309048009,0.0694871613579918,0.095059586972486,0.1051223828985755,-0.3407631492639151,-0.1065402491169473,0.2535757275365737,0.2391995605160265,0.0487970181793699,-0.0317296418487611,0.1685174490552749,-0.005295005423766,-0.0517967020598227,-0.340369639135601,0.0133833083680534,-0.0426668982687735,0.078649935478144,-0.0760799484203768,0.0792047141379093,0.1249201235039527,0.3970437407204715,0.2394139543121229,0.1192403953954559,0.2350146319345523,-0.0509224528214609,0.1396488387087477,-0.1439605717726768,0.0767760986625038,0.0381007241606356,0.2440166051776643,0.01581725024695,-0.1437893363769571,-0.3738109161077584,0.0986825598523898,0.1092712607236169,-0.3161735376881415,0.1380164803244565,0.1991051657718096,-0.2229219878007437,0.0469275576339296,0.0638350003822917,0.2738699974103078,0.2947288847888529,-0.0004651717557116,0.0146525307732782,0.0884208317791968,-0.2619819541484391
iproniazid,-0.0271764069501496,0.1282890996101276,0.0851071389094939,0.0166843436403581,0.10157345541533,-0.0675965227328534,0.0862340381547712,0.1040513714591343,0.1413459750882855,0.1817715782765485,0.1314030707221125,-0.2173018614370878,-0.3151473431776593,-0.0583780216153676,0.1097108899683986,0.0930101677109211,0.0272238675002909,-0.2240413228841831,0.0503604307799195,0.2469926875213319,0.1609224356380788,0.0359288081207896,0.0790571023397767,0.1290182757677733,0.0825706983263229,0.2667636469864087,0.2158607081031633,0.0112754848584204,0.1115544359977785,-0.019745808373738,-0.0874240055584335,-0.3892410758689185,-0.4059736529504346,0.1180732196674025,0.0550008152617147,-0.149001227272144,0.047452429706862,-0.0737504662439399,0.0089063737945029,0.0559962149427767,0.0889556222889565,0.0700523657908059,-0.0677660185413096,-0.0398649447058724,-0.1446685050641353,-0.2660080975809554,0.1048381629168467,-0.003702502119432,-0.0086231816486447,0.1164584920468787
isoniazid,-0.0720062926502216,-0.1309046256312844,-0.1175498191981814,-0.1377988088439445,-0.0365126500983898,0.0161619459635973,-0.1240400230382979,-0.1525185134039499,-0.19594348391897,-0.1312985909509936,-0.1761107491461368,-0.1788917601183594,-0.2302868511849239,0.0830129527266797,0.0255812856671205,-0.0072149476606783,-0.1509634017037504,-0.186480477018131,-0.0812764171153616,0.1724884676426658,-0.0924744725833383,0.0479360652542208,-0.1476045686477005,-0.1504649527232564,-0.0038856978835595,-0.3675369893727108,-0.2872475476055096,0.1468503058082175,-0.0171652197382082,-0.1598602263002725,-0.2154044351804649,-0.1545821275830834,0.0893989579339721,0.0846883980714334,-0.1709049404858672,0.1145420721266272,-0.0645957435615034,0.1814574785528173,-0.1643854328879951,-0.1896796601289663,-0.3273849607182784,-0.2817955984745169,0.1096890639100656,-0.2053493851959669,-0.0176383707131259,-0.083786900368985,0.0021130474085983,-0.0711935389147485,0.0731676613204083,-0.1022438339183043
ketoconazole,-0.0513252630444205,-0.0344671452582078,-0.0678934611315641,-0.0286366973974313,0.0312967676553476,0.1850073463390734,0.0591772526224938,0.1051656280747554,0.0807473508086963,-0.019969553211093,0.0073738001197993,-0.1208645881612878,0.1374666655473609,0.0589555317218165,-0.0012210536244924,0.012050707237456,0.077293334795814,0.1586599776092353,-0.0056858317410712,0.0709814740651956,0.0507414571244312,-0.0572129009041451,-0.0635437915093977,-0.199602445885656,-0.0970737412323781,-0.1336068388889961,-0.1332335545297487,0.1039255279993994,-0.0528091403895543,0.1442204684479105,-0.0405245787736792,-0.2733570220849851,-0.4193718692451773,0.1091397262727313,0.1252698516223858,-0.128210040954593,0.0944379583016406,-0.0786693397985768,0.1737753736032604,0.0369417307904866,-0.1619498286165159,0.0694284081499511,0.1014439248502701,-0.1935068500767588,-0.1503302570057105,-0.2483036080360736,-0.0128961179188372,-0.0367834764446456,-0.0131247668780365,0.1090858674731278
labetalol,-0.0794933634292132,0.0320034178154075,-0.0899854332138751,0.0112996654972506,-0.0412542275014372,0.0303118112807146,-0.0710479681708222,0.142831126685171,0.0095036252091322,0.076888763010693,-0.0288547922365783,-0.093724997216558,-0.2105072433352022,0.0694002145037559,0.0399910390039087,0.0690686789479461,-0.0104127819823621,-0.1919095864371423,0.0085982282438789,-0.0425473531200223,-0.1090459268588994,0.0615177005082965,-0.0063330307781145,0.0194833261701787,0.0269571244919542,-0.1086923052630094,-0.1365525307064831,0.0201339683471879,0.0099545679456577,-0.1297264745966811,-0.0572809912569873,-0.2464034697194351,-0.0434880300677708,-0.0127797225789987,0.198959726072078,-0.1297732643653707,-0.0678923790407168,0.1368262775083961,-0.0282135344097383,-0.1836118070975775,-0.1405284071950665,-0.097045822982614,-0.0742062515382749,-0.0731005025475002,-0.0858810505616372,-0.0502665026650194,0.0196257282041062,-0.1253830378751655,0.1315344088026665,0.0910721584596145
lomustine,-0.128874354016023,0.0424404829594334,0.1210040029054402,0.1859345680019374,0.1202893555343509,0.1880785242021144,0.2191207180355915,-0.2001631250971337,0.248652165830074,0.2386164412659445,0.1717052867571807,0.0472434471669351,0.1049227256319237,0.2977064598630494,0.0949742960901719,0.0657984091846744,-0.2981828817959141,0.0839561664934203,0.0546798100862705,0.0249855382014064,-0.0533609224356397,0.0786514326840859,0.1067936758923283,0.1661131515199295,0.1105461962911021,0.2469109728560358,0.1734203693017729,-0.0738238801947933,0.1539097056663031,0.2564831542581877,-0.0873747901105873,-0.1209322206487983,-0.2707344742845058,0.1407210595389015,0.0736768302625282,-0.2714874978872302,0.172268299690815,-0.1812779746363172,-0.1504931289784919,0.1194645320179189,0.1382473382473422,-0.0740818492471525,-0.0351956682254339,0.3425594472672681,0.2364830830437417,0.0263299507995118,0.1172201436320213,0.0157347459754415,0.0284968295412186,-0.1325431716869698
mefenamicacid,-0.2974121523707795,0.3831902114434136,0.0667071957554955,0.3558782736395791,0.2044313642309279,0.2584625744837282,0.2141990915110634,-0.1185962610693106,0.2401264175497273,0.2945082489555822,0.2724421103323092,-0.1010766247116552,0.1146383369291192,0.195511921458593,0.1048502570390977,0.1517268224965224,-0.2793535885342821,0.1902898121707461,0.0078744716576911,0.1112297720227285,0.1295023465731011,0.0509663682845247,0.1872434597221178,0.4694728256622349,0.2912303844779713,0.4146165263939447,0.3777671873711631,0.0997446737475075,0.1960145742432001,0.1505197933504559,0.0525201204331047,-0.1578133806320487,-0.2408819222283658,0.1370469242758792,-0.0139083645850252,-0.4363639990383864,0.0904563996309329,-0.0459110406564841,-0.1856733054667394,0.0575492645512656,-0.1159098492431605,0.0399216262552139,-0.0075067683977361,0.0087806793774671,0.2436431573764963,0.0157339073390788,0.0571998041382136,-0.00568458991858,0.0570915703095864,-0.1157518369195704
meloxicam,-0.2164581995732696,0.3024458871974959,0.0771862022138311,0.4130292893857527,0.2016091019431799,0.2609480858705663,0.2238588337778951,-0.2552683364693434,0.0634318646588456,0.3156631027401432,0.2311954691875467,-0.0227611099746887,0.1062798890763767,0.2955696724692543,0.0853836721218602,0.0874118298127664,-0.2971335600160812,0.1027329726168555,-0.0132708007642941,0.1849701122829322,0.0459808375691555,0.1091793741472068,0.1909144203701031,0.4151229292021494,0.2996689904514109,0.132903172322291,0.1924923749072473,-0.0054821231398616,0.2171232363216735,0.0770577794681672,0.0205561345608366,-0.1322191095050571,0.015791259969717,0.135671572042995,-0.1262872982227185,-0.3787913941874599,0.0591128170678501,-0.0136049981350199,-0.1723110127584949,0.1423138746226446,0.1122607455940769,-0.1034894976849241,0.0200590696529641,0.2333648439183542,0.2662133280970336,0.1613084255842624,0.1207751607071536,0.0366573758767883,0.1407240768370209,-0.1935745715452533
metformin,0.0424935151167697,0.1673769727294889,0.1215783843104945,0.1120992086154667,0.0510643876456862,0.0350930536282765,0.0597183883331424,-0.0920612452745683,0.1022755158951355,0.0847242087374856,0.0782046716415551,-0.0229650161700753,0.3255639223982353,0.0503506311360503,0.0336150544734184,0.0715177465951179,0.0996782567365078,0.3266479853813873,0.0599690232180987,0.0186742609650402,-0.0361717121736963,0.1086680761099289,0.0702726067274354,0.0564097053996896,0.1061826110057525,0.3492702790191457,0.2196830434423579,-0.1338949371188232,0.087862294393712,0.2340496339260283,0.1406403798274524,0.0409625558276241,-0.1287152670843707,-0.0371540982138587,0.1339018424914682,0.0874932678508251,0.0677294947958013,-0.0641132040283418,-0.0788104800152846,0.1165250537285576,0.0882094215427597,-0.1562168340272195,-0.0812617934203072,0.1973941209589536,0.1707091490154587,-0.0383071955719519,0.123057703897186,0.0099240554889887,0.1640106303618068,0.0544805677035995
methimazole,0.117271683932606,-0.1659847032936882,0.0132226152315547,0.099127029452551,-0.1190019561400333,-0.1771773732756023,-0.0315738039463567,0.0857943070203719,-0.08306004833614,0.0469000920484433,-0.0334969932175248,0.1616749566941876,0.1966585796515056,-0.146803069053736,-0.1698651134272773,-0.1027947135407031,0.1623322730430141,0.0636057699797954,0.0039589485264282,-0.1141443806641901,0.0581125455445041,-0.0574123221327628,-0.1140185409418661,-0.1401292783465146,-0.2163608492654679,-0.3457341818122837,-0.1729716222901182,-0.0952209039696414,-0.1472658299971176,-0.0330575892998567,0.0560506050605029,0.324058330688953,0.4294154248399001,-0.0036349594110152,0.038467308005889,0.2246081180532748,0.0086222420965725,-0.0672347071988122,0.0723164767915354,0.108575364338489,0.0518457851791259,0.3517021797697085,-0.0620641562064294,-0.0635274246352735,-0.1600330683879207,0.1246719967199742,-0.1073021293691974,0.1213211787383798,-0.066034129056321,0.1374230738970696
methyldopa,-0.0092271850884349,-0.0220593068177949,-0.0668818787601454,-0.0177857550787484,0.0044145720649103,-0.1112256142355828,-0.051913099906129,0.1059458666344329,-0.0876965978806604,0.0833222403172251,-0.0401287089046053,-0.1256923100824702,-0.2785109258652903,0.0026152957676835,0.0381945951044599,0.0429219975237205,0.0335746407809761,-0.2374969674440837,0.0073794221527366,0.0375784274463013,0.0309942572683757,0.1345283612972913,0.007075186570393,-0.1250061049464857,-0.0215110402677448,0.0284506308326229,-0.0455795070480563,0.1083240984137157,-0.0330094612628065,-0.0969953408766657,-0.2436569972787848,-0.3890238039984862,-0.2216605806155033,0.0947020256713813,-0.0195825860100966,-0.0010125782267905,0.0381993905498825,0.0414281051846206,0.0058874955604826,-0.1442126403803715,-0.2060879060879872,-0.1369791119974169,0.0028714414636133,0.1079764643733249,-0.0669094148147643,-0.0997001845018304,0.0485718411008589,-0.0258618648201874,-0.002310238716885,0.0427864567841755
methyltestosterone,0.0884310064710116,-0.0515750015388615,0.0813815550537558,-0.1637839601860237,-0.0860937297462886,-0.2408762549995248,-0.0769639799287787,-0.1741520084238584,-0.1243837144450793,-0.1677016214685933,-0.1173039723521648,0.2563152661655312,0.3392083119964871,-0.1927893738140883,-0.0819634014054642,-0.0735639515251629,-0.0246279843515633,0.3559185472221641,-0.0171689537374828,-0.1523161126685101,0.0197696909720637,0.0315595339840739,-0.0912755676748426,-0.156380645854485,-0.1430990310947474,0.0938778047971643,0.0583180488005965,-0.1558023117133204,-0.1157047966053414,0.1766932902285209,0.1143332754328069,0.4296755485670405,0.3110375407744606,-0.1268500096540444,0.0306962334909622,0.2442791167420202,-0.0514056606827589,-0.0807720999626975,-0.0665437259240971,0.1467573963653336,0.1071920405253756,0.2072472388416753,-0.0220690786774936,0.1020126227696382,0.0530673633225551,0.2365954284542894,-0.0209547006829992,0.040736995656935,0.0288278627377796,-0.0928327995440691
mexiletine,-0.0761471732206005,0.1966631438268243,-0.050123166321923,-0.1975197846128978,0.0278042917241174,0.0501346828829755,-0.1534608917518415,-0.0923538347344608,-0.0343409555679676,-0.0591836012178934,0.0955751129060994,-0.2192218162799508,-0.3029860394053046,-0.0616368286444988,0.0316158090836118,0.0270992008404284,-0.0513418156557029,-0.2900681295640809,0.0029398992530784,0.0334623770747221,0.0321338071461751,0.0685829097506445,0.0788963898701852,0.0218373935297237,0.0780529065630868,-0.1876204029749669,-0.023046842799435,0.1489188607561059,0.1093757965603577,-0.1445580171785273,0.0130652538938033,-0.2574778228767993,0.0226781348401151,0.0170289033839573,-0.0490428827653551,-0.0438789147513311,-0.0567479604059708,0.1819050727340669,-0.0771302898669372,0.0225864914087788,-0.0593138593138479,-0.1703579300933594,0.1400032816473981,-0.2601082944663123,-0.0456241302473328,-0.0392732677326657,-0.072888208115677,-0.0970737563997479,-0.0876398731816459,-0.0009522813494927
moxisylyte,0.1458438075685255,-0.0045503058402363,0.1219070252175017,0.0230888471893459,-0.0738781654705867,-0.2225042853643779,-0.0370426463581195,0.0982893442198414,-0.0736270682283184,0.0704496211852883,0.0014315602894287,0.0529042715435008,0.0613997531921356,-0.0950911640953581,-0.0939168985520949,-0.0842588076389343,0.0840316624620844,0.1046899448241699,0.0329917202246427,-0.2303430783606982,0.1442100370354261,0.0350486557809617,-0.0728075460981195,-0.2789826228802927,-0.1711905656171511,-0.0656590977277582,-0.0188834391229044,-0.1614277353295721,-0.062337876538773,0.1182894361509972,0.0964000347403114,0.0527508868481286,-0.2307943710835263,-0.0721591211177383,0.0385847056905436,0.0839998992145992,-0.0451083129643653,-0.0603949086161841,0.0250826434991765,0.0874911343409968,0.2910425577092527,0.0889926874497281,-0.0623513003527806,-0.0123742762412479,-0.1476779560208329,0.1229551045510566,-0.0488204349135939,-0.0219338025300585,-0.0225312383438985,0.1317947792913865
naproxen,-0.3224592089158405,0.2125602629924894,0.0340602251732934,0.2828179815615796,0.1004701806483577,0.1490102848747089,0.1295696672153627,-0.2605332205555282,0.0151849786205527,0.3343652198541212,0.246221793709536,-0.01271403677302,0.0171730145538326,0.1597970464483032,0.0225321888411958,-0.01938196450682,-0.327520017549607,-0.0297285055788046,-0.0425438596491212,0.0890031000163311,0.0226770425681804,0.0555875429205437,0.1319075178894528,0.3809645327029661,0.1559851961781195,0.0623480159168714,0.2070532107822343,-0.0203511817009802,0.1413956487187599,-0.02715286361763,-0.0535681199698909,-0.1854696624531311,0.0731378883393129,0.0739332275585359,-0.1296690037501803,-0.4594963460047006,0.1187502023406842,-0.1154979485266753,-0.2141737016091505,0.1051894845265051,0.1322837989504584,-0.1929253700010211,-0.0326934120928789,0.0178706722180974,0.2061808288724884,0.1961049610496128,-0.0078890869827041,-0.0144257865596884,-0.05462280865349,-0.220867386786433
nicotinicacid,-0.1247396745109191,0.2057110694027927,-0.1005532615389683,0.083666476299247,0.1089782114281023,0.0798404211900817,-0.0301449624631974,-0.0760810274292071,-0.0652537646402827,0.1815223394462653,0.1793714691551307,-0.166872299052131,-0.1388686013940954,0.216706542364362,-0.0145224732349254,-0.0125473680261154,-0.1236042557858519,-0.0836189685526937,-0.0302095999073586,0.26184755039382,0.1099530685379257,0.1375256773574416,0.1105087725021323,0.0554671016644354,0.113485280151944,-0.1213987667577471,-0.0323365757151073,0.1450014782574768,0.1043077984196171,0.0618221292510561,-0.1083535985177174,-0.3300188026012678,-0.3595646326056428,0.0303011223881642,0.0947301483776344,-0.1928313240996149,0.0372043802709756,0.155585602387232,-0.1717372892932033,-0.0758045028637473,-0.021051354384675,-0.0702914523634506,0.0899171384034658,-0.1571920593325581,0.1112002800283294,-0.1569726322263003,0.0448385395741323,-0.0219799802028003,0.0645771167474862,-0.0141431770600432
nifedipine,0.036158411458806,-0.1600734266937454,0.0356629664134873,0.0621277637268403,-0.0519555508419624,-0.0792016978205914,-0.0464238059915113,-0.0982410108577851,0.0019706265104844,-0.1270190469447294,-0.0821133876685151,0.1371136463088069,0.1419131247499067,-0.0306327860737532,-0.0409753336792042,-0.1208986793232097,-0.0215257211802002,0.0911135544669178,-0.0341048578542209,-0.1011139293077368,-0.0919541780996595,-0.0079213710584362,-0.0534534471145745,-0.1093102875674311,-0.0922124201867054,-0.429770523772407,-0.3256852279286302,-0.0248729402442026,-0.2038954612927491,-0.0426769357548068,0.1424020033582315,0.4399968504458709,0.4233613228833595,-0.0084130142180319,-0.0682243600195527,0.1422444066732431,-0.1072521933729054,0.1581685938082806,0.0705433980821335,0.0292023223571465,0.1270270270270422,0.0289528008117367,-0.0481581754040635,0.0613413778003321,0.0408943832119603,0.2344557195572013,-0.0772850542386268,0.0713184554397328,0.0036879895561336,0.0461594996900916
nimesulide,0.1052735766885469,-0.1931128306835163,-0.1369712138199126,-0.038590193358913,-0.1494090335961116,-0.2299955105705281,-0.0874506262028849,-0.0797724879598708,-0.1174419036995966,-0.2446449054734139,-0.144874407141792,0.013169103615427,-0.2526842454311091,-0.0947611583202664,-0.0593977267367856,-0.0785089858552708,0.0679883733684527,-0.307460532260856,-0.0495223206531275,-0.1688248119965972,-0.0675348237446256,-0.0090774144213062,-0.0773578678108888,-0.0882018246464166,-0.0811507772922614,-0.3812787190700712,-0.2798130821863419,0.0933162646543546,-0.132388706460941,-0.2655193179296904,0.0218038909154048,0.1723338906228325,0.4475541616648075,-0.0653425228689011,-0.2533507255829009,0.1869212057712131,-0.1216305218770447,0.0278697314434946,0.0257820397235269,-0.0073135003938208,-0.0863044863044691,-0.0786944706856267,0.1059561900073838,-0.2654604600081831,0.0081148457709839,0.1366415539155424,-0.1800704349136032,-0.0284051889495607,-0.1524664304364157,0.0313422897353118
nitrofurantoin,0.013305100996277,0.0899330938636825,-0.1800300810055502,0.003834543526139,0.0677946877835596,0.1017182270834863,-0.0732130637567022,0.1143774490341782,-0.1721992935490147,0.0732790483608247,0.0173486896417846,-0.2683444370506855,-0.2127178806983309,0.0545417044798324,0.0810621138518116,0.0544610362810884,-0.0221326459727092,-0.1171518013937628,-0.0553369810665285,0.0550512466812209,0.0216724393864363,-0.0014994077339483,0.0223515064755057,0.0672899410017803,0.1339321430425352,-0.1431236084574388,-0.0556801788805506,0.1491230010839617,0.114685199346255,0.0457544927260668,-0.2702738694922352,-0.4201694602187548,-0.4119523339638336,0.0842070947468041,-0.0065840534811579,-0.0562009786681748,-0.0259486742638681,-0.111441626258872,0.0209682266480954,-0.1481527352563043,-0.2585706919040312,-0.0924157074046462,0.0646894741160021,0.109377063537856,0.026333763051631,-0.376709204592023,0.1341734883487502,-0.1672294817207988,0.1451114323013937,0.0434465772561547
omeprazole,4.102243164268854e-05,-0.0863572201350673,-0.1305178117450253,-0.2773925104022113,1.4729970191390551e-05,0.0269814709003217,-0.1213498212980806,-0.0448274671592112,-0.2854173638222088,-0.2987538058487069,-0.1625610057141351,0.1065691455618131,0.1247401101960777,-0.1747463080604996,-0.0706197236240235,-0.0360597306119437,-0.0536616577090268,-0.0290107079821456,-0.0399889988998889,-0.0212106379507138,-0.0183842382259037,-0.1623258812768725,-0.1383542467430787,-0.108133253887638,-0.0616566356116254,-0.2719992025769251,-0.1923450251423148,0.1360399189874206,-0.1931701977718335,-0.1210563849006297,0.070941173064694,0.2855615441813344,0.3987096733644825,-0.0038854050363335,-0.0074547529756889,-0.0488131995267415,-0.1153559374847998,0.0765759045132409,0.0851733464470211,-0.0696038877028357,-0.0775684775684745,0.2160467909916879,0.1572729510213834,-0.2554981336928374,-0.1233391103408753,0.0636300738007442,-0.1896764513860719,-4.144150112732337e-06,-0.0757226781051964,-0.0107351132279452
